JQ957595	132
JQ957596	132
JQ957597	132
JQ957598	132
JQ957599	132
JQ957600	181
JQ957601	181
JQ957602	181
JQ957603	181
JQ957604	181
JQ957605	181
JQ957606	181
JQ957607	181
JQ957608	181
JQ957609	181
JQ957610	181
JQ957611	181
JQ957612	283
JQ957613	283
JQ957614	283
JQ957615	283
JQ957616	283
JQ957617	283
JQ957618	283
JQ957619	283
JQ957620	283
JQ957621	283
JQ957622	283
JQ957623	283
JQ957624	412
JQ957625	412
JQ957626	412
JQ957627	412
JQ957628	412
JQ957629	412
JQ957630	412
JQ957631	412
JQ957632	412
JQ957633	412
JQ957634	412
JQ957635	412
JQ957636	45
JQ957637	45
JQ957638	45
JQ957639	45
JQ957640	45
JQ957641	45
JQ957642	45
JQ957643	45
JQ957644	45
JQ957645	45
JQ957646	45
JQ957647	45
JQ957648	45
JQ957649	45
JQ957650	168
JQ957651	168
JX972221	283
JX972222	283
JX972223	283
JX972224	283
JX972225	283
JX972226	283
JX972227	283
JX972228	283
JX972229	283
JX972230	283
JX972231	283
JX972349	1197
JX972350	1197
JX972351	1197
JX972352	1197
JX972353	1197
JX972354	1197
JX972355	1197
JX972356	1197
JX972357	1197
JX972358	1197
JX972359	1197
JX972360	1197
JX972361	1197
JX972362	1197
JX972363	1197
JX972364	1197
JX972365	1197
JX972366	1197
JX972367	1197
JX972368	1197
JX972369	1197
JX972370	1197
JX972371	1197
JX972372	1197
JX972373	1197
JX972374	552
JX972375	552
JX972376	552
JX972377	552
JX972378	552
JX972379	552
JX972380	552
JX972381	552
JX972382	552
JX972383	552
JX972384	552
JX972385	552
JX972386	664
JX972387	664
JX973335	1197
JX973336	1197
JX973337	1197
JX973338	1197
JX973339	1197
JX973340	1197
JX973341	1197
JX973342	1197
JX973343	1197
JX973344	1197
JX973345	1197
JX973346	1197
JX973347	1197
JX973348	1197
JX973349	1197
JX973350	1197
JX973351	1197
JX973352	1197
JX973353	1197
JX973354	1197
JX973355	1197
JX973356	1197
JX973357	1197
JX973358	1197
JX973359	1197
JX973360	1197
JX973361	1197
JX973362	283
JX973363	283
JX973364	283
JX973365	283
JX973366	552
JX973367	552
JX973368	552
JX973369	552
JX973370	552
JX973371	552
JX973372	552
JX973373	664
JX974247	1197
JX974248	1197
JX974249	1197
JX974250	1197
JX974251	1197
JX974252	1197
JX974253	1197
JX974254	1197
JX974255	1197
JX974256	1197
JX974257	1197
JX974258	1197
JX974259	1197
JX974260	1197
JX974261	1197
JX974262	1197
JX974263	1197
JX974264	1197
JX974265	1197
JX974266	1197
JX974267	1197
JX974268	1197
JX974269	1197
JX974270	1197
JX974271	1197
JX974272	1197
JX974273	1197
JX974274	1197
JX974275	1197
JX974276	1197
JX974277	1197
JX974278	1197
JX974279	1197
JX974280	1197
JX974281	1197
JX974282	1197
JX974283	1197
JX974284	1197
JX974285	1197
JX974286	1197
JX974287	1197
JX974288	1197
JX974289	1197
JX974290	1197
JX974291	1197
JX974292	1197
JX974293	1197
JX974294	1197
JX974295	1197
JX974296	1197
JX974297	1197
JX974298	1197
JX974299	-1	# 496 duplicate of JX972374
JX974300	-1	# 496 duplicate of JX972375
JX974301	-1	# 496 duplicate of JX972376
JX974302	-1	# 496 duplicate of JX972377
JX974303	-1	# 496 duplicate of JX972378
JX974304	-1	# 496 duplicate of JX972379
JX974305	-1	# 496 duplicate of JX972380
JX974306	-1	# 496 duplicate of JX972381
JX974307	-1	# 496 duplicate of JX972382
JX974308	-1	# 496 duplicate of JX972383
JX974309	-1	# 496 duplicate of JX972384
JX974310	-1	# 496 duplicate of JX972385
JX974311	727
JX974312	727
JX974313	727
KY112190	0
KY112191	0
KY112192	0
KY112193	0
KY112194	0
KY112195	0
KY112196	0
KX825880	-1
KX825881	-1
